timestamps,TP9,AF7,AF8,TP10,Right AUX
1676160128.313,-47.363,1.953,-15.625,-81.543,0.000
1676160128.317,-6.836,13.672,-16.602,17.578,0.000
1676160128.321,-9.277,3.906,-10.742,32.227,0.000
1676160128.325,-88.867,-16.113,-22.949,-88.379,0.000
1676160128.329,-124.512,-15.625,-18.066,-156.738,0.000
1676160128.332,-113.281,-27.832,-12.695,-128.906,0.000
1676160128.336,-145.996,-56.641,-39.062,-97.168,0.000
1676160128.340,-166.016,-49.316,-23.926,-103.027,0.000
1676160128.344,-167.969,-29.297,-19.531,-163.086,0.000
1676160128.348,-171.387,-34.180,-52.734,-208.984,0.000
1676160128.352,-181.641,-55.176,-62.988,-185.059,0.000
1676160128.356,-181.152,-57.129,-41.504,-155.762,0.000
1676160128.360,-195.312,-55.176,-41.016,-208.496,0.000
1676160128.364,-214.355,-68.359,-78.125,-232.422,0.000
1676160128.368,-152.832,-70.312,-85.449,-146.484,0.000
1676160128.372,-131.348,-71.777,-64.453,-104.492,0.000
1676160128.375,-169.434,-54.688,-48.828,-182.129,0.000
1676160128.379,-249.512,-44.922,-60.059,-289.551,0.000
1676160128.383,-240.234,-53.711,-78.613,-250.000,0.000
1676160128.387,-147.949,-45.898,-79.102,-122.070,0.000
1676160128.391,-137.207,-32.227,-83.496,-99.609,0.000
1676160128.395,-162.598,-20.996,-87.891,-143.555,0.000
1676160128.399,-157.715,-17.578,-64.453,-125.488,0.000
1676160128.403,-134.277,-29.297,-44.922,-84.961,0.000
1676160128.407,-119.629,-34.180,-43.457,-87.402,0.000
1676160128.411,-152.344,-20.996,-36.621,-158.203,0.000
1676160128.414,-153.320,-11.230,-42.969,-178.223,0.000
1676160128.418,-89.355,-3.418,-40.527,-61.035,0.000
1676160128.422,-69.824,-1.465,-46.875,-14.648,0.000
1676160128.426,-129.883,-7.324,-61.523,-117.188,0.000
1676160128.430,-125.488,0.977,-44.922,-120.117,0.000
1676160128.434,-70.801,-0.977,-30.762,-21.973,0.000
1676160128.438,-29.785,-0.977,-34.668,-7.812,0.000
1676160128.442,-43.457,0.488,-41.992,-65.918,0.000
1676160128.446,-90.820,-4.883,-36.133,-95.703,0.000
1676160128.450,-65.430,0.000,-33.691,-54.199,0.000
1676160128.454,1.953,4.395,-33.203,12.695,0.000
1676160128.457,19.531,7.812,-39.062,30.273,0.000
1676160128.461,-3.906,27.344,-39.551,-23.438,0.000
1676160128.465,13.184,26.367,-10.742,41.016,0.000
1676160128.469,32.227,-12.695,-10.742,111.328,0.000
1676160128.473,30.762,-17.578,-30.762,34.668,0.000
1676160128.477,45.898,13.672,-10.254,23.926,0.000
1676160128.481,48.340,13.672,4.395,58.105,0.000
1676160128.485,87.402,5.859,-9.766,122.070,0.000
1676160128.489,132.812,8.789,-34.180,170.898,0.000
1676160128.493,140.625,18.555,-22.461,148.438,0.000
1676160128.496,124.512,19.531,-31.250,101.562,0.000
1676160128.500,150.879,1.953,-40.527,144.531,0.000
1676160128.504,195.801,6.836,-18.066,226.074,0.000
1676160128.508,206.055,23.438,-11.719,205.566,0.000
1676160128.512,187.012,24.902,-8.301,145.508,0.000
1676160128.516,156.738,6.348,-37.598,152.344,0.000
1676160128.520,185.059,8.301,-67.871,234.863,0.000
1676160128.524,206.543,25.391,-32.715,244.141,0.000
1676160128.528,184.082,37.598,19.043,162.598,0.000
1676160128.532,168.457,41.992,-0.977,153.809,0.000
1676160128.536,189.453,35.645,-16.113,225.586,0.000
1676160128.539,199.707,40.527,-12.695,236.816,0.000
1676160128.543,157.227,46.875,-11.230,154.297,0.000
1676160128.547,147.461,47.363,-10.742,124.512,0.000
1676160128.551,191.895,46.875,-8.301,218.750,0.000
1676160128.555,213.867,49.316,-7.324,281.738,0.000
1676160128.559,162.109,44.922,-18.555,201.660,0.000
1676160128.563,96.191,36.621,-24.902,88.379,0.000
1676160128.567,140.625,44.434,-20.020,128.906,0.000
1676160128.571,181.152,51.758,-8.301,255.859,0.000
1676160128.575,121.094,41.504,-26.367,169.922,0.000
1676160128.578,84.961,34.668,-37.109,53.223,0.000
1676160128.582,126.953,34.668,-17.578,121.094,0.000
1676160128.586,142.090,31.250,-21.973,173.340,0.000
1676160128.590,115.723,35.645,-29.785,129.883,0.000
1676160128.594,100.098,41.016,-24.902,75.195,0.000
1676160128.598,91.797,32.227,-25.391,70.801,0.000
1676160128.602,126.953,27.832,-27.832,117.676,0.000
1676160128.606,110.840,20.996,-39.551,140.625,0.000
1676160128.610,51.758,15.625,-41.016,59.082,0.000
1676160128.614,55.176,22.949,-21.484,11.230,0.000
1676160128.618,59.570,9.277,-10.254,83.496,0.000
1676160128.621,15.625,-5.859,-28.320,103.516,0.000
1676160128.625,6.348,8.789,-26.855,58.594,0.000
1676160128.629,2.930,20.996,-20.508,-26.367,0.000
1676160128.633,18.555,21.973,-25.391,36.133,0.000
1676160128.637,53.711,10.254,-33.203,84.961,0.000
1676160128.641,39.551,8.301,-35.645,18.555,0.000
1676160128.645,-4.883,17.090,-37.109,-56.641,0.000
1676160128.649,4.883,12.207,-37.598,-19.043,0.000
1676160128.653,67.383,19.043,-44.434,92.773,0.000
1676160128.657,61.523,23.926,-61.523,65.918,0.000
1676160128.661,11.230,11.230,-18.555,4.883,0.000
1676160128.664,-37.598,-17.090,-15.137,-46.875,0.000
1676160128.668,-19.531,-19.043,-50.293,-26.855,0.000
1676160128.672,45.898,0.977,-18.555,49.805,0.000
1676160128.676,29.297,4.395,-21.484,-12.695,0.000
1676160128.680,-3.418,5.859,-43.945,-30.762,0.000
1676160128.684,13.184,0.977,-41.992,61.035,0.000
1676160128.688,75.195,12.695,-26.367,171.387,0.000
1676160128.692,99.121,31.738,-15.625,138.184,0.000
1676160128.696,54.688,22.949,-19.043,1.953,0.000
1676160128.700,29.297,6.348,-34.668,16.602,0.000
1676160128.704,92.773,20.020,-9.277,178.223,0.000
1676160128.707,138.184,35.156,5.371,195.801,0.000
1676160128.711,70.801,24.902,-35.645,82.031,0.000
1676160128.715,45.898,23.926,-36.621,88.867,0.000
1676160128.719,75.195,19.043,-25.879,92.285,0.000
1676160128.723,87.402,7.324,-16.113,80.566,0.000
1676160128.727,62.988,12.207,-2.441,2.441,0.000
1676160128.731,67.871,23.926,-10.742,-15.625,0.000
1676160128.735,96.680,26.367,-20.996,106.445,0.000
1676160128.739,137.695,17.090,-29.785,131.836,0.000
1676160128.743,125.488,8.301,-39.551,26.855,0.000
1676160128.746,19.043,-7.324,-52.734,-58.594,0.000
1676160128.750,30.762,-17.090,-53.711,-12.695,0.000
1676160128.754,48.828,-24.414,-66.406,27.832,0.000
1676160128.758,17.578,-28.320,-77.148,-12.207,0.000
1676160128.762,-9.766,-31.250,-77.637,-76.172,0.000
1676160128.766,-10.742,-44.434,-104.004,-76.660,0.000
1676160128.770,5.859,-56.152,-115.723,-8.789,0.000
1676160128.774,-8.301,-63.477,-101.074,-14.160,0.000
1676160128.778,-30.762,-59.570,-80.566,-67.383,0.000
1676160128.782,-6.836,-46.387,-73.730,-106.445,0.000
1676160128.786,-15.137,-57.617,-105.957,-92.773,0.000
1676160128.789,-73.242,-83.008,-120.117,-72.754,0.000
1676160128.793,-101.074,-91.309,-105.469,-125.000,0.000
1676160128.797,-132.324,-107.910,-118.164,-180.176,0.000
1676160128.801,-189.453,-127.930,-149.902,-206.543,0.000
1676160128.805,-202.637,-122.559,-141.602,-180.664,0.000
1676160128.809,-203.613,-125.000,-126.465,-246.094,0.000
1676160128.813,-255.859,-130.859,-130.371,-359.863,0.000
1676160128.817,-287.598,-134.766,-136.719,-350.586,0.000
1676160128.821,-286.133,-150.879,-142.578,-322.266,0.000
1676160128.825,-310.547,-168.945,-128.906,-333.496,0.000
1676160128.828,-355.469,-183.594,-125.488,-391.113,0.000
1676160128.832,-388.672,-189.453,-145.020,-391.113,0.000
1676160128.836,-341.309,-169.434,-135.254,-334.961,0.000
1676160128.840,-290.527,-165.039,-111.328,-304.688,0.000
1676160128.844,-359.863,-189.453,-125.488,-392.090,0.000
1676160128.848,-385.254,-178.223,-124.512,-421.875,0.000
1676160128.852,-305.664,-131.836,-115.234,-268.555,0.000
1676160128.856,-271.973,-122.559,-120.117,-211.914,0.000
1676160128.860,-287.598,-146.484,-92.285,-297.363,0.000
1676160128.864,-289.062,-120.117,-92.285,-320.801,0.000
1676160128.868,-215.332,-59.570,-78.613,-171.387,0.000
1676160128.872,-134.766,-38.574,-37.598,-51.270,0.000
1676160128.875,-149.902,-45.410,-71.289,-112.305,0.000
1676160128.879,-205.078,-50.781,-68.359,-168.945,0.000
1676160128.883,-81.543,-7.812,-2.930,-43.945,0.000
1676160128.887,40.039,-5.859,-15.625,101.074,0.000
1676160128.891,-43.457,-37.598,-25.879,32.227,0.000
1676160128.895,-75.195,28.809,-1.465,-58.105,0.000
1676160128.899,-31.250,42.969,-36.133,13.672,0.000
1676160128.903,30.762,17.578,-22.461,124.023,0.000
1676160128.907,79.102,43.457,4.395,153.809,0.000
1676160128.911,85.449,55.176,2.441,134.277,0.000
1676160128.915,72.754,46.875,30.762,125.000,0.000
1676160128.918,127.441,47.363,21.973,190.918,0.000
1676160128.922,178.711,51.270,23.926,265.625,0.000
1676160128.926,151.855,75.684,35.156,226.562,0.000
1676160128.930,142.578,93.262,20.508,178.223,0.000
1676160128.934,171.875,87.402,22.461,245.605,0.000
1676160128.938,187.988,75.195,16.113,311.035,0.000
1676160128.942,189.453,85.449,15.625,269.531,0.000
1676160128.946,194.336,103.516,23.926,223.145,0.000
1676160128.950,166.504,80.078,-3.418,231.934,0.000
1676160128.953,165.039,61.035,-28.809,271.973,0.000
1676160128.957,184.082,68.359,-10.254,278.809,0.000
1676160128.961,153.320,68.848,-0.488,214.355,0.000
1676160128.965,141.602,64.941,-7.812,209.473,0.000
1676160128.969,190.918,70.312,3.418,299.316,0.000
1676160128.973,193.848,72.266,6.836,325.684,0.000
1676160128.977,142.090,70.312,8.789,237.305,0.000
1676160128.981,121.094,64.453,-1.465,188.965,0.000
1676160128.985,150.879,61.523,-12.207,252.441,0.000
1676160128.989,210.449,76.660,11.230,332.520,0.000
1676160128.993,184.570,82.520,21.973,270.996,0.000
1676160128.996,104.980,67.871,-4.395,157.227,0.000
1676160129.000,140.625,70.312,2.930,209.961,0.000
1676160129.004,193.848,76.172,20.996,285.645,0.000
1676160129.008,170.898,75.195,13.672,228.516,0.000
1676160129.012,122.070,76.660,4.883,126.465,0.000
1676160129.016,137.207,77.637,7.324,152.832,0.000
1676160129.020,187.012,78.613,19.043,255.859,0.000
1676160129.024,179.199,82.031,18.555,247.559,0.000
1676160129.028,118.164,76.172,-3.418,123.535,0.000
1676160129.032,96.191,67.871,-9.277,82.031,0.000
1676160129.036,163.574,71.777,9.766,206.543,0.000
1676160129.039,163.574,64.941,2.930,229.980,0.000
1676160129.043,101.562,59.570,-13.184,89.355,0.000
1676160129.047,81.055,61.035,-2.441,50.781,0.000
1676160129.051,93.750,51.270,-3.418,128.906,0.000
1676160129.055,114.258,46.875,-16.113,161.621,0.000
1676160129.059,95.703,52.734,-12.207,97.656,0.000
1676160129.063,64.453,57.129,0.488,37.109,0.000
1676160129.067,84.961,59.570,-6.348,73.242,0.000
1676160129.071,101.562,53.223,-12.207,121.094,0.000
1676160129.075,62.988,41.992,-20.508,51.758,0.000
1676160129.079,39.062,48.828,-13.184,-39.062,0.000
1676160129.082,41.992,48.340,-4.883,-8.789,0.000
1676160129.086,40.527,31.250,-39.062,30.762,0.000
1676160129.090,54.688,39.551,-31.250,26.367,0.000
1676160129.094,32.715,48.340,-9.766,-48.828,0.000
1676160129.098,13.672,42.969,-26.855,-78.613,0.000
1676160129.102,23.926,34.668,-60.059,-29.297,0.000
1676160129.106,32.715,27.832,-52.734,-2.930,0.000
1676160129.110,3.906,31.738,-30.273,-80.566,0.000
1676160129.114,-41.992,23.926,-26.855,-166.992,0.000
1676160129.118,-22.461,22.949,-22.949,-91.797,0.000
1676160129.121,-17.578,23.926,-25.391,-39.551,0.000
1676160129.125,-38.574,26.367,-12.207,-94.727,0.000
1676160129.129,-103.516,24.902,-10.742,-201.660,0.000
1676160129.133,-162.109,-1.465,-27.832,-250.977,0.000
1676160129.137,-122.559,-4.883,-9.766,-166.992,0.000
1676160129.141,-145.020,-3.906,2.930,-230.957,0.000
1676160129.145,-232.910,-11.230,-2.930,-393.555,0.000
1676160129.149,-258.301,-13.672,-6.836,-408.691,0.000
1676160129.153,-206.543,-14.160,2.441,-317.871,0.000
1676160129.157,-201.172,-20.020,0.488,-310.547,0.000
1676160129.161,-277.344,-24.414,-15.137,-401.855,0.000
1676160129.164,-288.574,-13.672,-26.367,-421.875,0.000
1676160129.168,-216.797,-5.371,-18.555,-323.730,0.000
1676160129.172,-190.918,-12.207,-3.906,-262.695,0.000
1676160129.176,-242.676,-19.531,-19.043,-354.004,0.000
1676160129.180,-248.047,-19.043,-17.578,-408.691,0.000
1676160129.184,-185.059,0.000,-13.184,-308.105,0.000
1676160129.188,-157.227,17.090,-24.414,-230.957,0.000
1676160129.192,-180.176,14.160,-23.438,-284.180,0.000
1676160129.196,-192.871,26.855,-3.906,-330.566,0.000
1676160129.200,-153.320,27.832,2.441,-252.930,0.000
1676160129.204,-100.586,13.184,-23.438,-150.879,0.000
1676160129.207,-63.965,22.949,-38.086,-123.535,0.000
1676160129.211,-88.379,21.973,-14.648,-183.594,0.000
1676160129.215,-74.219,19.531,5.859,-145.508,0.000
1676160129.219,-12.207,20.508,-11.230,-38.574,0.000
1676160129.223,-13.672,20.020,-40.527,-47.852,0.000
1676160129.227,-12.207,32.227,-32.715,-90.332,0.000
1676160129.231,3.418,25.879,-18.555,-98.633,0.000
1676160129.235,37.598,14.160,-13.184,-14.648,0.000
1676160129.239,76.660,20.508,-22.949,40.527,0.000
1676160129.243,80.078,33.691,-25.879,-5.859,0.000
1676160129.246,50.293,35.156,-26.855,-66.406,0.000
1676160129.250,78.613,28.809,-42.969,-10.254,0.000
1676160129.254,127.441,32.227,-45.410,87.891,0.000
1676160129.258,141.602,48.340,-24.902,74.219,0.000
1676160129.262,114.746,50.293,-20.996,7.324,0.000
1676160129.266,87.402,42.480,-58.105,-4.395,0.000
1676160129.270,129.883,44.434,-68.848,71.289,0.000
1676160129.274,162.598,49.805,-41.504,94.727,0.000
1676160129.278,131.348,52.246,-28.809,25.391,0.000
1676160129.282,101.074,45.410,-45.898,16.113,0.000
1676160129.285,148.926,40.527,-51.270,106.445,0.000
1676160129.289,184.082,42.969,-38.574,147.461,0.000
1676160129.293,138.184,50.781,-22.949,66.895,0.000
1676160129.297,96.680,50.293,-23.438,22.461,0.000
1676160129.301,127.441,42.480,-19.043,105.957,0.000
1676160129.305,171.387,43.457,-11.719,167.480,0.000
1676160129.309,133.789,46.387,-16.602,103.027,0.000
1676160129.313,63.965,39.551,-29.297,12.695,0.000
1676160129.317,85.938,35.156,-33.691,62.988,0.000
1676160129.321,159.180,42.480,-20.508,172.363,0.000
1676160129.324,115.723,38.574,-32.715,104.492,0.000
1676160129.328,56.641,40.039,-36.133,-8.789,0.000
1676160129.332,87.891,48.828,-19.531,47.363,0.000
1676160129.336,125.488,45.410,-20.996,137.695,0.000
1676160129.340,115.234,41.504,-37.109,110.840,0.000
1676160129.344,86.426,45.410,-32.715,33.203,0.000
1676160129.348,83.008,51.758,-19.043,28.809,0.000
1676160129.352,120.605,53.711,-16.602,114.258,0.000
1676160129.356,128.906,52.246,-28.809,111.816,0.000
1676160129.360,74.219,54.199,-41.504,-2.930,0.000
1676160129.364,74.219,63.965,-20.508,-5.859,0.000
1676160129.367,118.652,65.430,-18.066,78.125,0.000
1676160129.371,105.469,47.363,-52.734,78.613,0.000
1676160129.375,104.492,59.570,-31.738,39.551,0.000
1676160129.379,72.266,73.730,-13.672,-29.785,0.000
1676160129.383,50.781,64.941,-29.785,-6.348,0.000
1676160129.387,87.402,60.059,-32.715,84.961,0.000
1676160129.391,89.355,60.547,-29.297,73.730,0.000
1676160129.395,50.781,58.594,-25.879,-6.836,0.000
1676160129.399,39.551,44.434,-30.273,-5.859,0.000
1676160129.403,59.082,32.715,-45.898,65.430,0.000
1676160129.407,66.406,36.621,-46.387,60.059,0.000
1676160129.410,62.012,55.664,-10.254,26.855,0.000
1676160129.414,8.301,45.410,-27.344,-13.184,0.000
1676160129.418,9.766,29.297,-55.664,19.043,0.000
1676160129.422,76.172,43.945,-34.668,93.262,0.000
1676160129.426,50.781,50.293,-28.320,17.090,0.000
1676160129.430,1.465,41.992,-36.133,-59.082,0.000
1676160129.434,39.551,38.574,-38.086,16.602,0.000
1676160129.438,79.590,34.668,-34.180,91.309,0.000
1676160129.442,56.152,36.133,-32.715,43.945,0.000
1676160129.446,18.066,43.457,-31.250,-36.621,0.000
1676160129.450,7.324,36.621,-49.805,-28.809,0.000
1676160129.453,62.500,38.086,-44.434,73.730,0.000
1676160129.457,84.473,47.363,-30.273,85.449,0.000
1676160129.461,5.371,34.668,-66.406,-59.570,0.000
1676160129.465,-10.254,25.879,-65.430,-81.543,0.000
1676160129.469,44.922,32.227,-35.645,43.945,0.000
1676160129.473,45.410,33.691,-40.039,63.965,0.000
1676160129.477,-5.859,26.367,-47.852,-35.156,0.000
1676160129.481,-19.043,28.809,-44.922,-75.684,0.000
1676160129.485,17.578,35.645,-42.480,1.953,0.000
1676160129.489,48.340,34.180,-41.016,62.988,0.000
1676160129.492,22.461,34.668,-40.039,9.766,0.000
1676160129.496,-10.742,41.016,-44.434,-62.988,0.000
1676160129.500,37.598,42.480,-39.062,4.395,0.000
1676160129.504,61.035,32.715,-50.293,71.289,0.000
1676160129.508,17.578,28.320,-65.918,-0.977,0.000
1676160129.512,-6.836,36.133,-43.945,-77.148,0.000
1676160129.516,15.137,32.227,-42.480,-56.641,0.000
1676160129.520,50.781,30.762,-57.617,18.066,0.000
1676160129.524,56.641,38.086,-54.199,25.879,0.000
1676160129.528,34.180,46.875,-33.203,-25.391,0.000
1676160129.532,13.672,45.410,-35.645,-46.875,0.000
1676160129.535,46.875,39.551,-48.828,14.160,0.000
1676160129.539,76.172,41.992,-41.504,50.293,0.000
1676160129.543,53.223,48.340,-30.762,-5.371,0.000
1676160129.547,29.297,48.828,-34.668,-36.621,0.000
1676160129.551,17.578,28.320,-65.430,-4.395,0.000
1676160129.555,48.340,29.785,-62.012,36.621,0.000
1676160129.559,51.758,45.898,-41.016,7.812,0.000
1676160129.563,5.371,40.527,-41.504,-61.523,0.000
1676160129.567,-2.930,26.855,-55.664,-41.504,0.000
1676160129.571,39.062,24.902,-54.199,32.715,0.000
1676160129.575,46.387,32.227,-40.527,24.414,0.000
1676160129.578,-15.625,29.297,-41.504,-62.500,0.000
1676160129.582,-22.949,20.508,-44.922,-54.688,0.000
1676160129.586,41.016,18.555,-40.527,35.645,0.000
1676160129.590,65.918,29.785,-18.555,75.684,0.000
1676160129.594,4.395,28.320,-25.391,-23.926,0.000
1676160129.598,-36.133,11.719,-49.805,-91.309,0.000
1676160129.602,27.832,20.996,-40.039,19.043,0.000
1676160129.606,54.199,29.297,-46.387,51.270,0.000
1676160129.610,-3.906,18.066,-60.059,-36.133,0.000
1676160129.614,-43.945,12.207,-58.594,-93.262,0.000
1676160129.617,-2.930,16.113,-46.387,-18.555,0.000
1676160129.621,44.922,13.184,-45.410,50.293,0.000
1676160129.625,16.602,10.742,-50.293,-2.930,0.000
1676160129.629,-37.598,8.301,-52.734,-75.684,0.000
1676160129.633,5.371,13.672,-49.316,-29.297,0.000
1676160129.637,57.129,12.207,-54.199,52.246,0.000
1676160129.641,-2.930,-6.836,-80.566,-19.531,0.000
1676160129.645,-45.898,-4.883,-71.777,-101.074,0.000
1676160129.649,-12.207,4.883,-60.059,-67.383,0.000
1676160129.653,30.762,3.418,-72.754,-2.441,0.000
1676160129.656,39.062,1.465,-73.242,9.277,0.000
1676160129.660,-0.977,2.930,-58.105,-46.387,0.000
1676160129.664,-25.391,-5.859,-58.594,-75.195,0.000
1676160129.668,4.395,-12.207,-70.312,-11.230,0.000
1676160129.672,16.113,-14.648,-74.707,31.250,0.000
1676160129.676,-10.742,-16.113,-61.035,-34.668,0.000
1676160129.680,-17.578,-13.184,-48.340,-77.637,0.000
1676160129.684,-4.395,-20.996,-62.500,-25.879,0.000
1676160129.688,7.324,-21.973,-68.359,8.301,0.000
1676160129.692,14.160,-6.836,-52.734,-19.043,0.000
1676160129.695,-16.113,-0.977,-42.969,-76.660,0.000
1676160129.699,-24.414,-13.672,-55.664,-72.754,0.000
1676160129.703,9.766,-21.484,-64.453,-16.602,0.000
1676160129.707,21.484,-9.766,-48.828,-10.742,0.000
1676160129.711,-19.531,-3.418,-39.062,-84.961,0.000
1676160129.715,-44.434,-6.836,-44.922,-99.609,0.000
1676160129.719,-4.883,-10.742,-51.270,-15.137,0.000
1676160129.723,26.367,-9.277,-49.316,8.789,0.000
1676160129.727,-0.977,-2.930,-48.340,-65.918,0.000
1676160129.731,-49.805,-11.230,-58.594,-111.816,0.000
1676160129.735,-32.227,-21.973,-73.730,-52.246,0.000
1676160129.738,29.297,-8.301,-55.664,33.203,0.000
1676160129.742,14.648,-0.977,-40.039,-3.906,0.000
1676160129.746,-54.688,-8.789,-68.359,-107.910,0.000
1676160129.750,-32.227,-9.766,-65.918,-67.871,0.000
1676160129.754,19.043,-12.207,-56.641,8.301,0.000
1676160129.758,10.742,-11.230,-62.500,-33.691,0.000
1676160129.762,-34.668,-10.254,-59.570,-123.047,0.000
1676160129.766,-36.621,-9.277,-58.594,-89.844,0.000
1676160129.770,10.742,-7.812,-60.547,2.930,0.000
1676160129.774,30.762,-3.418,-55.664,-2.930,0.000
1676160129.778,-20.508,-0.977,-45.898,-75.195,0.000
1676160129.781,-41.016,-5.371,-42.480,-81.055,0.000
1676160129.785,47.852,0.977,-26.855,26.367,0.000
1676160129.789,46.875,-2.930,-36.133,35.645,0.000
1676160129.793,-18.555,-2.930,-47.363,-68.359,0.000
1676160129.797,-11.719,13.672,-29.785,-85.938,0.000
1676160129.801,6.348,13.184,-34.668,-15.137,0.000
1676160129.805,24.414,5.859,-45.410,25.879,0.000
1676160129.809,16.113,17.090,-35.645,-38.574,0.000
1676160129.813,-5.859,21.484,-25.391,-89.355,0.000
1676160129.817,1.465,8.301,-29.785,-34.180,0.000
1676160129.821,38.086,15.137,-27.832,37.598,0.000
1676160129.824,29.785,16.602,-34.668,-3.418,0.000
1676160129.828,2.930,20.020,-23.926,-57.617,0.000
1676160129.832,9.277,21.973,-21.973,-25.391,0.000
1676160129.836,10.742,4.395,-56.641,-1.465,0.000
1676160129.840,25.879,7.812,-52.734,-0.977,0.000
1676160129.844,4.883,13.672,-32.715,-58.105,0.000
1676160129.848,-16.113,7.812,-39.551,-84.961,0.000
1676160129.852,12.695,7.324,-49.316,-15.137,0.000
1676160129.856,43.457,6.836,-41.992,28.809,0.000
1676160129.860,11.230,7.812,-35.156,-34.668,0.000
1676160129.863,-31.738,3.906,-37.598,-87.891,0.000
1676160129.867,0.000,-1.465,-34.180,-29.297,0.000
1676160129.871,38.574,0.977,-33.203,19.531,0.000
1676160129.875,38.086,16.602,-16.113,3.418,0.000
1676160129.879,-19.531,15.137,-32.227,-74.707,0.000
1676160129.883,-24.414,5.371,-58.594,-77.637,0.000
1676160129.887,29.785,16.113,-38.086,10.742,0.000
1676160129.891,3.418,18.555,-38.574,-26.367,0.000
1676160129.895,-58.105,14.648,-38.574,-111.816,0.000
1676160129.899,-66.406,21.973,-26.855,-103.027,0.000
1676160129.903,-20.020,27.832,-11.719,-36.133,0.000
1676160129.906,-32.227,22.461,-4.883,-46.875,0.000
1676160129.910,-107.910,20.508,-2.930,-136.230,0.000
1676160129.914,-128.418,34.180,3.418,-174.316,0.000
1676160129.918,-95.703,36.621,14.648,-98.633,0.000
1676160129.922,-87.402,29.297,23.438,-50.781,0.000
1676160129.926,-162.598,19.531,9.766,-187.988,0.000
1676160129.930,-219.238,10.742,15.137,-276.367,0.000
1676160129.934,-184.570,18.066,38.574,-204.102,0.000
1676160129.938,-166.504,16.113,36.133,-170.898,0.000
1676160129.942,-206.055,12.695,20.508,-249.023,0.000
1676160129.946,-261.230,13.672,18.555,-338.379,0.000
1676160129.949,-250.000,15.625,24.414,-299.316,0.000
1676160129.953,-223.145,7.812,17.090,-223.633,0.000
1676160129.957,-220.215,15.625,14.648,-236.816,0.000
1676160129.961,-237.793,22.949,22.461,-301.758,0.000
1676160129.965,-222.656,9.277,35.156,-261.230,0.000
1676160129.969,-201.172,2.441,13.672,-188.965,0.000
1676160129.973,-214.844,5.371,-16.113,-212.891,0.000
1676160129.977,-222.656,12.207,-6.836,-258.301,0.000
1676160129.981,-224.121,6.348,-7.812,-258.789,0.000
1676160129.985,-179.688,8.789,-20.020,-204.102,0.000
1676160129.989,-158.691,8.789,-27.832,-183.594,0.000
1676160129.992,-161.621,11.719,-21.973,-211.426,0.000
1676160129.996,-155.273,14.648,-15.137,-228.516,0.000
1676160130.000,-142.090,7.812,-29.297,-185.547,0.000
1676160130.004,-112.793,2.441,-42.969,-138.672,0.000
1676160130.008,-87.891,10.742,-15.625,-114.746,0.000
1676160130.012,-100.586,20.020,-2.441,-127.441,0.000
1676160130.016,-116.211,2.930,-45.898,-149.902,0.000
1676160130.020,-62.988,4.395,-48.828,-81.055,0.000
1676160130.024,-23.438,18.066,-15.625,-30.273,0.000
1676160130.028,-43.945,11.719,-15.625,-84.473,0.000
1676160130.031,-53.223,-3.906,-36.621,-90.332,0.000
1676160130.035,-8.301,-7.812,-54.199,-0.977,0.000
1676160130.039,38.086,-3.906,-58.105,52.734,0.000
1676160130.043,30.273,-10.742,-53.223,-6.348,0.000
1676160130.047,25.391,-22.461,-48.828,-35.645,0.000
1676160130.051,64.941,-23.926,-52.246,58.105,0.000
1676160130.055,105.957,-12.207,-49.805,118.652,0.000
1676160130.059,91.797,-6.836,-23.438,74.707,0.000
1676160130.063,46.387,-8.301,-26.367,12.695,0.000
1676160130.067,72.754,-7.324,-41.992,47.363,0.000
1676160130.070,149.902,2.441,-25.879,162.598,0.000
1676160130.074,132.812,2.930,-35.156,137.695,0.000
1676160130.078,73.242,-0.488,-51.270,45.410,0.000
1676160130.082,110.840,5.859,-37.598,93.262,0.000
1676160130.086,160.645,7.324,-39.062,177.734,0.000
1676160130.090,160.645,9.766,-48.828,169.434,0.000
1676160130.094,138.184,16.602,-41.992,103.516,0.000
1676160130.098,131.348,13.184,-36.621,99.121,0.000
1676160130.102,161.133,8.789,-39.062,170.410,0.000
1676160130.106,165.527,6.836,-50.781,185.059,0.000
1676160130.110,153.809,21.973,-35.645,151.855,0.000
1676160130.113,148.438,27.832,-18.555,137.695,0.000
1676160130.117,145.020,9.766,-40.527,166.016,0.000
1676160130.121,140.625,3.418,-71.289,170.898,0.000
1676160130.125,143.066,25.391,-44.922,145.508,0.000
1676160130.129,119.141,24.414,-20.508,100.098,0.000
1676160130.133,101.562,-1.465,-43.945,102.539,0.000
1676160130.137,114.258,-2.441,-56.152,141.602,0.000
1676160130.141,119.141,7.324,-39.551,136.719,0.000
1676160130.145,96.191,8.789,-33.203,83.008,0.000
1676160130.149,91.309,20.508,-29.785,85.449,0.000
1676160130.153,109.375,26.367,-28.809,134.277,0.000
1676160130.156,105.957,20.020,-35.156,119.629,0.000
1676160130.160,102.051,31.738,-3.906,89.355,0.000
1676160130.164,68.848,32.715,-5.859,61.523,0.000
1676160130.168,58.105,24.414,-29.785,75.195,0.000
1676160130.172,80.566,28.320,-19.043,101.074,0.000
1676160130.176,57.617,34.668,-9.277,42.480,0.000
1676160130.180,15.137,34.180,-8.789,-13.672,0.000
1676160130.184,14.160,29.297,-5.371,19.531,0.000
